,Delay OID,Description,Engine Stopped Flag,Field Notification Required Flag,Production Reporting Only Flag,Delay Class Name,Delay Class Category Name,Target Machine Name,Target Machine Class Name,Target Machine Class Description,Target Machine Class Category Name,Delay Start Timestamp (GMT8),Delay Finish Timestamp (GMT8),Delay Finish - Start
4701,10719462221,MACHINE GEN Started a delay: 2020_Refuelling,Y,N,N,2020_Refuelling,Scheduled Process Down,WL7030,994H,Wheel Loader,Loader Classes,22-07-2020 02:22,22-07-2020 02:52,1800
4702,10719462601,,N,Y,Y,7440 Obstacle Detection,Unscheduled Process Down,DT5317,CAT 793F CMD,Caterpillar 793 F Autonomous Mining Truck,Truck Classes,22-07-2020 02:23,22-07-2020 02:29,349
4703,10719462603,MACHINE GEN Started a delay: 2110_Operator_Hot_Seat,N,N,Y,2110_Operator_Hot_Seat,Scheduled Process Down,EX7020,LBH R9400,Liebherr R9400 Excavator,Shovel Classes,22-07-2020 02:24,22-07-2020 02:27,232
4704,10719462829,MACHINE GEN Started a delay: 2110_Operator_Hot_Seat,N,Y,Y,2110_Operator_Hot_Seat,Scheduled Process Down,EX8049,LBH R996B,Liebherr R996 B Series Shovel,Shovel Classes,22-07-2020 02:25,22-07-2020 02:29,254
4705,10719463381,MACHINE GEN Started a delay: 2080_Scheduled_Idle,N,Y,N,2080_Scheduled_Idle,Scheduled Process Down,WL6303,Cat992K,Caterpillar 992 K Series Wheel Loader,Loader Classes,22-07-2020 02:27,22-07-2020 07:06,16770
4706,10719464004,MACHINE GEN Started a delay: 4070_Wait_on_Access,N,N,Y,4070_Wait_on_Access,Unscheduled Process Down,EX8049,LBH R996B,Liebherr R996 B Series Shovel,Shovel Classes,22-07-2020 02:29,22-07-2020 02:30,59
4707,10719464784,,N,N,Y,7440 Obstacle Detection,Unscheduled Process Down,DT5169,CAT 793F CMD,Caterpillar 793 F Autonomous Mining Truck,Truck Classes,22-07-2020 02:33,22-07-2020 02:33,7
4708,10719465161,MACHINE GEN Started a delay: 4030_Road/Face/Bench_Preparation,N,N,Y,4030_Road/Face/Bench_Preparation,Unscheduled Process Down,EX7028,LBH R9400,Liebherr R9400 Excavator,Shovel Classes,22-07-2020 02:35,22-07-2020 02:37,101
4709,10719465182, - [STOP_MACHINE : [POSITIONING]],N,Y,Y,8200 Health Event,Unscheduled Equipment Down,DT5275,CAT 793F CMD,Caterpillar 793 F Autonomous Mining Truck,Truck Classes,22-07-2020 02:35,22-07-2020 02:36,76
4710,10719465578,MACHINE GEN Started a delay: 4010_Relocation,N,N,Y,4010_Relocation,Unscheduled Process Down,EX7021,LBH R9400,Liebherr R9400 Excavator,Shovel Classes,22-07-2020 02:36,22-07-2020 02:38,117
4711,10719465756, - [STOP_MACHINE : [POSITIONING]],N,Y,Y,8200 Health Event,Unscheduled Equipment Down,DT5250,CAT 793F CMD,Caterpillar 793 F Autonomous Mining Truck,Truck Classes,22-07-2020 02:37,22-07-2020 02:38,55
4712,10719465900,,N,N,Y,7420 Waiting For Permissions,Unscheduled Process Down,DT5250,CAT 793F CMD,Caterpillar 793 F Autonomous Mining Truck,Truck Classes,22-07-2020 02:38,22-07-2020 02:43,289
4713,10719465911,MACHINE GEN Started a delay: 8000 Survey and Face Advance work,N,N,Y,8000 Survey and Face Advance work,Unscheduled Process Down,EX7021,LBH R9400,Liebherr R9400 Excavator,Shovel Classes,22-07-2020 02:38,22-07-2020 02:41,175
4714,10719466127,MACHINE GEN Started a delay: 2110_Operator_Hot_Seat,N,N,Y,2110_Operator_Hot_Seat,Scheduled Process Down,EX7100,LBH R9400,Liebherr R9400 Excavator,Shovel Classes,22-07-2020 02:39,22-07-2020 02:45,348
4715,10719466165,,N,N,Y,7440 Obstacle Detection,Unscheduled Process Down,DT5170,CAT 793F CMD,Caterpillar 793 F Autonomous Mining Truck,Truck Classes,22-07-2020 02:40,22-07-2020 02:40,29
4716,10719466342,,N,N,Y,7440 Obstacle Detection,Unscheduled Process Down,DT5212,CAT 793F CMD,Caterpillar 793 F Autonomous Mining Truck,Truck Classes,22-07-2020 02:40,22-07-2020 02:52,686
4717,10719466371, - [STOP_MACHINE : [PLANNING]],N,N,Y,8200 Health Event,Unscheduled Equipment Down,DT5293,CAT 793F CMD,Caterpillar 793 F Autonomous Mining Truck,Truck Classes,22-07-2020 02:40,22-07-2020 02:41,42
4718,10719467198,,Y,Y,N,2020_Refuelling,Scheduled Process Down,DT5226,CAT 793F CMD,Caterpillar 793 F Autonomous Mining Truck,Truck Classes,22-07-2020 02:39,22-07-2020 02:55,973
4719,10719467336, - [STOP_MACHINE : [ON_BOARD_COMMUNICATION]],N,N,Y,8200 Health Event,Unscheduled Equipment Down,DT5276,CAT 793F CMD,Caterpillar 793 F Autonomous Mining Truck,Truck Classes,22-07-2020 02:45,22-07-2020 02:46,55
4720,10719467734,MACHINE GEN Started a delay: 4070_Wait_on_Access,N,N,Y,4070_Wait_on_Access,Unscheduled Process Down,EX7154,LBH R9400,Liebherr R9400 Excavator,Shovel Classes,22-07-2020 02:47,22-07-2020 02:51,251
4721,10719467995,,N,N,Y,7440 Obstacle Detection,Unscheduled Process Down,DT5293,CAT 793F CMD,Caterpillar 793 F Autonomous Mining Truck,Truck Classes,22-07-2020 02:48,22-07-2020 02:48,28
4722,10719468350,MACHINE GEN Started a delay: 4030_Road/Face/Bench_Preparation,N,N,Y,4030_Road/Face/Bench_Preparation,Unscheduled Process Down,EX8044,LBH R996B,Liebherr R996 B Series Shovel,Shovel Classes,22-07-2020 02:50,22-07-2020 02:59,538
4723,10719691777,Overtime at Daily Service,N,N,N,3000_Scheduled_Maintenance,Scheduled Equipment Down,DT5169,CAT 793F CMD,Caterpillar 793 F Autonomous Mining Truck,Truck Classes,22-07-2020 10:11,22-07-2020 10:16,268
4724,10719691887,Daily Service,N,N,N,3000_Scheduled_Maintenance,Scheduled Equipment Down,EX8051,LBH R996B,Liebherr R996 B Series Shovel,Shovel Classes,22-07-2020 10:02,22-07-2020 10:37,2077
4725,10719692103,Behind Delayed Machine,N,N,N,7410_Behind_Delayed_Machine,Unscheduled Process Down,DT5295,CAT 793F CMD,Caterpillar 793 F Autonomous Mining Truck,Truck Classes,22-07-2020 12:43,22-07-2020 12:55,685
4726,10719692227,lane,N,N,Y,7210 Unscheduled Process Downtime Autonomous,Unscheduled Process Down,DT5251,CAT 793F CMD,Caterpillar 793 F Autonomous Mining Truck,Truck Classes,22-07-2020 12:45,22-07-2020 12:56,650
4727,10719693760, - [STOP_MACHINE : [POSITIONING]],N,N,Y,8200 Health Event,Unscheduled Equipment Down,DT5402,CAT 793F CMD,Caterpillar 793 F Autonomous Mining Truck,Truck Classes,22-07-2020 12:59,22-07-2020 13:00,69
4728,10719694468,MACHINE GEN Started a delay: 4190_Unscheduled_Idle,N,N,N,4190_Unscheduled_Idle,Unscheduled Process Down,WL7030,994H,Wheel Loader,Loader Classes,22-07-2020 13:01,22-07-2020 13:45,2619
4729,10719694496,OIL LEAK,Y,N,N,5000_Unscheduled_Maintenance,Unscheduled Equipment Down,DT5292,CAT 793F CMD,Caterpillar 793 F Autonomous Mining Truck,Truck Classes,22-07-2020 13:01,22-07-2020 23:11,36559
4730,10719695857,,N,N,Y,7440 Obstacle Detection,Unscheduled Process Down,DT5171,CAT 793F CMD,Caterpillar 793 F Autonomous Mining Truck,Truck Classes,22-07-2020 13:06,22-07-2020 13:06,25
4731,10719696063,,Y,Y,N,2020_Refuelling,Scheduled Process Down,DT5287,CAT 793F CMD,Caterpillar 793 F Autonomous Mining Truck,Truck Classes,22-07-2020 13:07,22-07-2020 13:29,1340
4732,10719697130,MACHINE GEN Started a delay: 4010_Relocation,N,Y,Y,4010_Relocation,Unscheduled Process Down,EX8051,LBH R996B,Liebherr R996 B Series Shovel,Shovel Classes,22-07-2020 13:10,22-07-2020 13:15,283
4733,10719697229,A scheduled assignment arrival delay.,Y,Y,N,2020_Refuelling,Scheduled Process Down,DT5236,CAT 793F CMD,Caterpillar 793 F Autonomous Mining Truck,Truck Classes,22-07-2020 13:10,22-07-2020 13:39,1721
4734,10719698795,lanes,N,Y,Y,7210 Unscheduled Process Downtime Autonomous,Unscheduled Process Down,DT5405,CAT 793F CMD,Caterpillar 793 F Autonomous Mining Truck,Truck Classes,22-07-2020 13:12,22-07-2020 13:16,208
4735,10719698829,,N,N,Y,7440 Obstacle Detection,Unscheduled Process Down,DT5170,CAT 793F CMD,Caterpillar 793 F Autonomous Mining Truck,Truck Classes,22-07-2020 13:14,22-07-2020 13:15,10
4736,10719698863,MACHINE GEN Started a delay: 4030_Road/Face/Bench_Preparation,N,N,Y,4030_Road/Face/Bench_Preparation,Unscheduled Process Down,EX8051,LBH R996B,Liebherr R996 B Series Shovel,Shovel Classes,22-07-2020 13:15,22-07-2020 13:22,420
4737,10719700536,14D Svce PM Step 2,N,N,N,3000_Scheduled_Maintenance,Scheduled Equipment Down,DT5272,CAT 793F CMD,Caterpillar 793 F Autonomous Mining Truck,Truck Classes,22-07-2020 13:19,23-07-2020 16:44,98699
4738,10719701670,lane,N,N,Y,7210 Unscheduled Process Downtime Autonomous,Unscheduled Process Down,DT5295,CAT 793F CMD,Caterpillar 793 F Autonomous Mining Truck,Truck Classes,22-07-2020 13:13,22-07-2020 13:24,688
4739,10719701920,Behind Delayed Machine,N,N,N,7410_Behind_Delayed_Machine,Unscheduled Process Down,DT5251,CAT 793F CMD,Caterpillar 793 F Autonomous Mining Truck,Truck Classes,22-07-2020 13:14,22-07-2020 13:24,634
4740,10719702328,,N,N,Y,7440 Obstacle Detection,Unscheduled Process Down,DT5162,CAT 793F CMD,Caterpillar 793 F Autonomous Mining Truck,Truck Classes,22-07-2020 13:25,22-07-2020 13:27,110
4741,10719702359,MACHINE GEN Started a delay: 4030_Road/Face/Bench_Preparation,N,N,Y,4030_Road/Face/Bench_Preparation,Unscheduled Process Down,WL7032,994H,Wheel Loader,Loader Classes,22-07-2020 13:25,22-07-2020 13:27,136
4742,10719702415,MACHINE GEN Started a delay: 4010_Relocation,N,N,Y,4010_Relocation,Unscheduled Process Down,EX7154,LBH R9400,Liebherr R9400 Excavator,Shovel Classes,22-07-2020 13:25,22-07-2020 13:25,2
4743,10719702607,MACHINE GEN Started a delay: 4020_Wait_on_Equipment,N,N,N,4020_Wait_on_Equipment,Unscheduled Process Down,EX7028,LBH R9400,Liebherr R9400 Excavator,Shovel Classes,22-07-2020 13:26,22-07-2020 13:28,82
4744,10719706034,,N,N,Y,7440 Obstacle Detection,Unscheduled Process Down,DT5190,CAT 793F CMD,Caterpillar 793 F Autonomous Mining Truck,Truck Classes,22-07-2020 13:38,22-07-2020 13:38,27
4745,10719706320,,N,N,Y,7440 Obstacle Detection,Unscheduled Process Down,DT5317,CAT 793F CMD,Caterpillar 793 F Autonomous Mining Truck,Truck Classes,22-07-2020 13:39,22-07-2020 13:40,101
4746,10719707687,loss HB,N,Y,N,7620 Unscheduled Operating Technology Delay,Unscheduled Equipment Down,DT5210,CAT 793F CMD,Caterpillar 793 F Autonomous Mining Truck,Truck Classes,22-07-2020 13:42,22-07-2020 13:43,56
4747,10719708133,,N,N,Y,7440 Obstacle Detection,Unscheduled Process Down,DT5407,CAT 793F CMD,Caterpillar 793 F Autonomous Mining Truck,Truck Classes,22-07-2020 13:43,22-07-2020 13:44,48
4748,10719709325,A scheduled assignment arrival delay.,Y,Y,N,2020_Refuelling,Scheduled Process Down,DT5405,CAT 793F CMD,Caterpillar 793 F Autonomous Mining Truck,Truck Classes,22-07-2020 13:47,22-07-2020 14:01,865
4749,10719709467, - [STOP_MACHINE : [MACHINE_CONTROL]],N,N,Y,8200 Health Event,Unscheduled Equipment Down,DT5214,CAT 793F CMD,Caterpillar 793 F Autonomous Mining Truck,Truck Classes,22-07-2020 13:47,22-07-2020 13:48,87
4750,10719709502,MACHINE GEN Started a delay: 4030_Road/Face/Bench_Preparation,N,N,Y,4030_Road/Face/Bench_Preparation,Unscheduled Process Down,EX7100,LBH R9400,Liebherr R9400 Excavator,Shovel Classes,22-07-2020 13:47,22-07-2020 13:49,90
4751,10719711376, - [STOP_MACHINE : [POSITIONING]],N,N,Y,8200 Health Event,Unscheduled Equipment Down,DT5169,CAT 793F CMD,Caterpillar 793 F Autonomous Mining Truck,Truck Classes,22-07-2020 13:52,22-07-2020 13:54,106
4752,10719711666,MACHINE GEN Started a delay: 4010_Relocation,N,N,Y,4010_Relocation,Unscheduled Process Down,EX8051,LBH R996B,Liebherr R996 B Series Shovel,Shovel Classes,22-07-2020 13:53,22-07-2020 13:58,277
4753,10719712441,MACHINE GEN Started a delay: 4070_Wait_on_Access,N,N,Y,4070_Wait_on_Access,Unscheduled Process Down,EX7028,LBH R9400,Liebherr R9400 Excavator,Shovel Classes,22-07-2020 13:55,22-07-2020 13:58,180
4754,10719715245,MACHINE GEN Started a delay: 2020_Refuelling,Y,Y,N,2020_Refuelling,Scheduled Process Down,EX8049,LBH R996B,Liebherr R996 B Series Shovel,Shovel Classes,22-07-2020 14:03,22-07-2020 14:33,1800
4755,10719941200,(A-D) POS 4 TYRE SEPARATION,Y,Y,N,5010_Damage,Unscheduled Equipment Down,DT5405,CAT 793F CMD,Caterpillar 793 F Autonomous Mining Truck,Truck Classes,23-07-2020 00:21,23-07-2020 08:49,30478
4756,10719941633,,N,Y,Y,7440 Obstacle Detection,Unscheduled Process Down,DT5251,CAT 793F CMD,Caterpillar 793 F Autonomous Mining Truck,Truck Classes,23-07-2020 00:23,23-07-2020 00:25,131
4757,10719942194,,N,N,Y,7490 Deadlock,Unscheduled Process Down,DT5225,CAT 793F CMD,Caterpillar 793 F Autonomous Mining Truck,Truck Classes,23-07-2020 00:25,23-07-2020 00:26,75
4758,10719942218,,N,N,Y,7440 Obstacle Detection,Unscheduled Process Down,DT5251,CAT 793F CMD,Caterpillar 793 F Autonomous Mining Truck,Truck Classes,23-07-2020 00:25,23-07-2020 00:26,65
4759,10719942622,,N,N,Y,7440 Obstacle Detection,Unscheduled Process Down,DT5251,CAT 793F CMD,Caterpillar 793 F Autonomous Mining Truck,Truck Classes,23-07-2020 00:26,23-07-2020 00:30,207
4760,10719942697,,N,Y,Y,7440 Obstacle Detection,Unscheduled Process Down,DT5168,CAT 793F CMD,Caterpillar 793 F Autonomous Mining Truck,Truck Classes,23-07-2020 00:26,23-07-2020 00:28,122
4761,10719942774,MACHINE GEN Started a delay: 4070_Wait_on_Access,N,N,Y,4070_Wait_on_Access,Unscheduled Process Down,EX8049,LBH R996B,Liebherr R996 B Series Shovel,Shovel Classes,23-07-2020 00:27,23-07-2020 00:29,109
4762,10719944307,lanes,N,Y,Y,7210 Unscheduled Process Downtime Autonomous,Unscheduled Process Down,DT5227,CAT 793F CMD,Caterpillar 793 F Autonomous Mining Truck,Truck Classes,23-07-2020 00:31,23-07-2020 00:33,175
4763,10719944309,lanes,N,Y,Y,7210 Unscheduled Process Downtime Autonomous,Unscheduled Process Down,DT5294,CAT 793F CMD,Caterpillar 793 F Autonomous Mining Truck,Truck Classes,23-07-2020 00:31,23-07-2020 00:34,191
4764,10719945349,MACHINE GEN Started a delay: 2110_Operator_Hot_Seat,N,N,Y,2110_Operator_Hot_Seat,Scheduled Process Down,EX7026,LBH R9400,Liebherr R9400 Excavator,Shovel Classes,23-07-2020 00:36,23-07-2020 00:42,340
4765,10719946485,,N,N,Y,7440 Obstacle Detection,Unscheduled Process Down,DT5221,CAT 793F CMD,Caterpillar 793 F Autonomous Mining Truck,Truck Classes,23-07-2020 00:39,23-07-2020 00:40,73
4766,10719946642,MACHINE GEN Started a delay: 8000 Survey and Face Advance work,N,N,Y,8000 Survey and Face Advance work,Unscheduled Process Down,EX8044,LBH R996B,Liebherr R996 B Series Shovel,Shovel Classes,23-07-2020 00:40,23-07-2020 00:45,330
4767,10719948153,,Y,Y,N,2020_Refuelling,Scheduled Process Down,DT5250,CAT 793F CMD,Caterpillar 793 F Autonomous Mining Truck,Truck Classes,23-07-2020 00:45,23-07-2020 01:05,1244
4768,10719949574,prox 4 6013wl,N,Y,N,4110_Emergency/Incident,Unscheduled Process Down,DT5403,CAT 793F CMD,Caterpillar 793 F Autonomous Mining Truck,Truck Classes,23-07-2020 00:49,23-07-2020 00:50,80
4769,10719950635,LOW COOLANT LEVEL ALARM ACTIVE,Y,N,N,5000_Unscheduled_Maintenance,Unscheduled Equipment Down,WL6011,Cat992K,Caterpillar 992 K Series Wheel Loader,Loader Classes,23-07-2020 00:52,23-07-2020 01:01,515
4770,10719951402,MACHINE GEN Started a delay: 2060_Relocation,N,N,Y,2060_Relocation,Scheduled Process Down,WL7039,WA1200,Komatsu 1200 Series Wheel Loader,Loader Classes,23-07-2020 00:55,23-07-2020 01:05,617
4771,10719951501,MACHINE GEN Started a delay: 8000 Survey and Face Advance work,N,N,Y,8000 Survey and Face Advance work,Unscheduled Process Down,EX8044,LBH R996B,Liebherr R996 B Series Shovel,Shovel Classes,23-07-2020 00:55,23-07-2020 00:58,174
4772,10719954001,,N,N,Y,7440 Obstacle Detection,Unscheduled Process Down,DT5213,CAT 793F CMD,Caterpillar 793 F Autonomous Mining Truck,Truck Classes,23-07-2020 01:02,23-07-2020 01:03,35
4773,10719954404,,N,N,Y,7440 Obstacle Detection,Unscheduled Process Down,DT5221,CAT 793F CMD,Caterpillar 793 F Autonomous Mining Truck,Truck Classes,23-07-2020 01:03,23-07-2020 01:04,64
4774,10719954560,MACHINE GEN Started a delay: 4050_Toilet_Break,N,N,Y,4050_Toilet_Break,Unscheduled Process Down,EX8049,LBH R996B,Liebherr R996 B Series Shovel,Shovel Classes,23-07-2020 01:04,23-07-2020 01:05,45
4775,10719955088,MACHINE GEN Started a delay: 2060_Relocation,N,N,Y,2060_Relocation,Scheduled Process Down,WL7039,WA1200,Komatsu 1200 Series Wheel Loader,Loader Classes,23-07-2020 01:05,23-07-2020 01:18,761
4776,10719955148,,N,N,Y,7420 Waiting For Permissions,Unscheduled Process Down,DT5250,CAT 793F CMD,Caterpillar 793 F Autonomous Mining Truck,Truck Classes,23-07-2020 01:05,23-07-2020 01:06,12
4777,10719955277,MISSING DUST AIR FILTER VALVE CAP,Y,Y,N,5000_Unscheduled_Maintenance,Unscheduled Equipment Down,DT5250,CAT 793F CMD,Caterpillar 793 F Autonomous Mining Truck,Truck Classes,23-07-2020 01:06,23-07-2020 02:50,6271
4778,10719955466,,Y,Y,N,2020_Refuelling,Scheduled Process Down,DT5293,CAT 793F CMD,Caterpillar 793 F Autonomous Mining Truck,Truck Classes,23-07-2020 01:06,23-07-2020 01:28,1318
4779,10719955959,MACHINE GEN Started a delay: 4070_Wait_on_Access,N,N,Y,4070_Wait_on_Access,Unscheduled Process Down,EX8049,LBH R996B,Liebherr R996 B Series Shovel,Shovel Classes,23-07-2020 01:07,23-07-2020 01:09,91
4780,10719955960,6014gr,N,Y,Y,4070_Wait_on_Access,Unscheduled Process Down,DT5226,CAT 793F CMD,Caterpillar 793 F Autonomous Mining Truck,Truck Classes,23-07-2020 01:07,23-07-2020 01:08,38
4781,10719956018,,N,N,Y,7440 Obstacle Detection,Unscheduled Process Down,DT5305,CAT 793F CMD,Caterpillar 793 F Autonomous Mining Truck,Truck Classes,23-07-2020 01:07,23-07-2020 01:08,31
4782,10719956098,,N,N,Y,7440 Obstacle Detection,Unscheduled Process Down,DT5305,CAT 793F CMD,Caterpillar 793 F Autonomous Mining Truck,Truck Classes,23-07-2020 01:08,23-07-2020 01:08,18
4783,10719956220,,N,N,Y,7440 Obstacle Detection,Unscheduled Process Down,DT5305,CAT 793F CMD,Caterpillar 793 F Autonomous Mining Truck,Truck Classes,23-07-2020 01:08,23-07-2020 01:08,20
4784,10719956342,,N,N,Y,7440 Obstacle Detection,Unscheduled Process Down,DT5305,CAT 793F CMD,Caterpillar 793 F Autonomous Mining Truck,Truck Classes,23-07-2020 01:08,23-07-2020 01:09,17
4785,10719957052, - [STOP_MACHINE : [AUTONOMY_OFF_BOARD_COMMUNICATIONS]],N,N,Y,4061 Unscheduled Technology Down (Health Event),Unscheduled Process Down,DT5295,CAT 793F CMD,Caterpillar 793 F Autonomous Mining Truck,Truck Classes,23-07-2020 01:10,23-07-2020 01:11,17
4786,10719959175,MACHINE GEN Started a delay: 8000 Survey and Face Advance work,N,N,Y,8000 Survey and Face Advance work,Unscheduled Process Down,EX8044,LBH R996B,Liebherr R996 B Series Shovel,Shovel Classes,23-07-2020 01:17,23-07-2020 01:20,193
4787,10719959218, - [STOP_MACHINE : [MACHINE_CONTROL]],N,N,Y,8200 Health Event,Unscheduled Equipment Down,DT5216,CAT 793F CMD,Caterpillar 793 F Autonomous Mining Truck,Truck Classes,23-07-2020 01:17,23-07-2020 01:17,24
4788,10719961086, - [STOP_MACHINE : [ON_BOARD_COMMUNICATION]],N,N,Y,8200 Health Event,Unscheduled Equipment Down,DT5210,CAT 793F CMD,Caterpillar 793 F Autonomous Mining Truck,Truck Classes,23-07-2020 01:23,23-07-2020 01:24,58
4789,10719961101,,N,Y,Y,7440 Obstacle Detection,Unscheduled Process Down,DT5212,CAT 793F CMD,Caterpillar 793 F Autonomous Mining Truck,Truck Classes,23-07-2020 01:23,23-07-2020 01:24,32
4790,10719961177,,N,Y,Y,7440 Obstacle Detection,Unscheduled Process Down,DT5295,CAT 793F CMD,Caterpillar 793 F Autonomous Mining Truck,Truck Classes,23-07-2020 01:23,23-07-2020 01:24,26
4791,10719961223,MACHINE GEN Started a delay: 4070_Wait_on_Access,N,N,Y,4070_Wait_on_Access,Unscheduled Process Down,EX8049,LBH R996B,Liebherr R996 B Series Shovel,Shovel Classes,23-07-2020 01:24,23-07-2020 01:24,41
4792,10719962236,waiting for fuel tech,N,Y,N,4150_Wait_on_Other_Unschedule_Process,Unscheduled Process Down,DT5268,CAT 793F CMD,Caterpillar 793 F Autonomous Mining Truck,Truck Classes,23-07-2020 01:27,23-07-2020 01:36,578
4793,10720175983,MACHINE GEN Started a delay: 4010_Relocation,N,Y,Y,4010_Relocation,Unscheduled Process Down,EX7028,LBH R9400,Liebherr R9400 Excavator,Shovel Classes,23-07-2020 11:00,23-07-2020 11:07,406
4794,10720176680,MACHINE GEN Started a delay: 2010_Meal_Break,Y,Y,N,2010_Meal_Break,Scheduled Process Down,WL6011,Cat992K,Caterpillar 992 K Series Wheel Loader,Loader Classes,23-07-2020 11:02,23-07-2020 11:36,2058
4795,10720177428,Daily Service,N,Y,Y,2060_Relocation,Scheduled Process Down,EX8051,LBH R996B,Liebherr R996 B Series Shovel,Shovel Classes,23-07-2020 11:05,23-07-2020 11:10,294
4796,10720177958,Expit om grade,N,Y,N,2080_Scheduled_Idle,Scheduled Process Down,WL7032,994H,Wheel Loader,Loader Classes,23-07-2020 11:06,23-07-2020 11:23,1055
4797,10720178235,MACHINE GEN Started a delay: 4030_Road/Face/Bench_Preparation,N,N,Y,4030_Road/Face/Bench_Preparation,Unscheduled Process Down,EX7028,LBH R9400,Liebherr R9400 Excavator,Shovel Classes,23-07-2020 11:07,23-07-2020 11:13,352
4798,10720178489, - [STOP_MACHINE : [AUTONOMY_OFF_BOARD_COMMUNICATIONS]],N,N,Y,4061 Unscheduled Technology Down (Health Event),Unscheduled Process Down,DT5227,CAT 793F CMD,Caterpillar 793 F Autonomous Mining Truck,Truck Classes,23-07-2020 11:07,23-07-2020 11:08,12
4799,10720178537,MACHINE GEN Started a delay: 4030_Road/Face/Bench_Preparation,N,N,Y,4030_Road/Face/Bench_Preparation,Unscheduled Process Down,WL7030,994H,Wheel Loader,Loader Classes,23-07-2020 11:08,23-07-2020 11:17,580
4800,10720178753, - [STOP_MACHINE : [OBJECT_DETECTION]],N,N,Y,8200 Health Event,Unscheduled Equipment Down,DT5308,CAT 793F CMD,Caterpillar 793 F Autonomous Mining Truck,Truck Classes,23-07-2020 11:05,23-07-2020 11:09,215
4801,10720179097,MACHINE GEN Started a delay: 2020_Refuelling,Y,N,N,2020_Refuelling,Scheduled Process Down,EX8051,LBH R996B,Liebherr R996 B Series Shovel,Shovel Classes,23-07-2020 11:10,23-07-2020 11:40,1800
4802,10720180057, - [STOP_MACHINE : [POSITIONING]],N,N,Y,8200 Health Event,Unscheduled Equipment Down,DT5251,CAT 793F CMD,Caterpillar 793 F Autonomous Mining Truck,Truck Classes,23-07-2020 11:13,23-07-2020 11:18,252
